43.06279919,12.5509721,258,222,1,20516,204852029,-114,LTE,LTE,6300,36
43.06279919,12.5509721,258,222,1,20516,204852029,-114,LTE,LTE,6300,36
43.06280489,12.55096501,240,222,1,20516,204852009,-115,LTE,LTE,1350,397
43.06280305,12.5509773,241,222,1,20516,204852009,-120,LTE,LTE,1350,397
43.06279336,12.55093493,257,222,1,25306,340,-107,GSM,EDGE,1016,
43.06274367,12.55101593,256,222,1,20516,204852029,-101,LTE,LTE,6300,36
43.0627414,12.55097965,257,222,1,25306,340,-107,GSM,GSM,1016,
43.06287476,12.55110844,242,222,1,20516,204852009,-105,LTE,LTE,1350,397
43.06287476,12.55110844,242,222,1,20516,204852009,-105,LTE,LTE,1350,397
43.06296832,12.55123338,246,222,1,20516,204852009,-107,LTE,LTE,1350,397
43.06307982,12.55132994,247,222,1,20516,204852009,-107,LTE,LTE,1350,397
43.06321639,12.55143705,247,222,1,20516,204852009,-103,LTE,LTE,1350,397
43.06332923,12.55151592,246,222,1,20516,204852009,-103,LTE,LTE,1350,397
43.06343202,12.5516523,246,222,1,20516,204852009,-110,LTE,LTE,1350,397
43.06340716,12.55177817,246,222,1,20516,204852009,-110,LTE,LTE,1350,397
43.06335725,12.55194165,250,222,1,20516,204852009,-110,LTE,LTE,1350,397
43.06337068,12.55209535,247,222,1,20516,204852009,-110,LTE,LTE,1350,397
43.06349784,12.55219679,249,222,1,20516,205396522,-109,LTE,LTE,1350,386
43.06340634,12.55212838,248,222,1,20516,204852009,-103,LTE,LTE,1350,397
43.06360401,12.5522425,251,222,1,20516,205396522,-107,LTE,LTE,1350,386
43.06371951,12.55230761,252,222,1,20516,205396522,-101,LTE,LTE,1350,386
43.06380211,12.55234875,248,222,1,20516,205396522,-108,LTE,LTE,1350,386
43.06377339,12.55233763,250,222,1,20516,204852009,-108,LTE,LTE,1350,397
43.06390802,12.55237792,252,222,1,20516,205396522,-107,LTE,LTE,1350,386
43.06396822,12.5524013,252,222,1,20516,205396522,-106,LTE,LTE,1350,386
43.06410222,12.55244515,251,222,1,20516,205396522,-108,LTE,LTE,1350,386
43.06412472,12.55245438,251,222,1,20516,205396522,-110,LTE,LTE,1350,386
43.06419074,12.55248444,251,222,1,20516,205396522,-108,LTE,LTE,1350,386
43.06427426,12.55255721,252,222,1,20516,205396522,-107,LTE,LTE,1350,386
43.06427756,12.55278867,252,222,1,20516,205396522,-104,LTE,LTE,1350,386
43.06420808,12.55295924,252,222,1,20516,205396522,-106,LTE,LTE,1350,386
43.06413346,12.5530983,250,222,1,20516,205396522,-102,LTE,LTE,1350,386
43.06413346,12.5530983,250,222,1,20516,205396522,-102,LTE,LTE,1350,386
43.06400843,12.5531229,247,222,1,20516,204852009,-104,LTE,LTE,1350,397
43.06413745,12.55342975,246,222,1,20516,204852009,-110,LTE,LTE,1350,397
43.06413745,12.55342975,246,222,1,20516,204852009,-110,LTE,LTE,1350,397
43.06430318,12.55350393,247,222,1,20516,204852009,-107,LTE,LTE,1350,397
43.06437364,12.55366278,246,222,1,20516,204852009,-103,LTE,LTE,1350,397
43.06449868,12.55375076,246,222,1,20516,204852009,-108,LTE,LTE,1350,397
43.06463269,12.55386127,243,222,1,20516,204852009,-109,LTE,LTE,1350,397
43.06463269,12.55386127,243,222,1,20516,204852009,-109,LTE,LTE,1350,397
43.06477027,12.5539397,244,222,1,20516,204852009,-107,LTE,LTE,1350,397
