mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,204852029,800203,61,36,11,-91,,43.06283278,12.55111997,22.51,0,0,245.45,"2025-04-16T06:03:47.200Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-118,-11,-91,14,,,,,,,,,,,,,,,6300
222,1,20301,204852009,800203,41,397,22,-69,5,43.06278456,12.55109848,27.87,0.97,33.6,239.73,"2025-04-16T06:04:01.733Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-106,-15,-69,,,,,,,,,,,,,,,,1350
222,1,20301,53431071,208715,31,489,16,-81,,43.06280016,12.55121061,4.29,0,0,273.5,"2025-04-16T06:04:31.758Z",LTE,false,"2025-03-19T17:51:43.988Z","Xiaomi Redmi Note 7",-109,-10,-81,7,,,,,,,,,,,,,,,275
222,1,20301,53431071,208715,31,489,16,-81,,43.06242381,12.55097819,4.29,7.34,207.8,266.57,"2025-04-16T06:04:47.367Z",LTE,false,"2025-03-19T17:51:43.988Z","Xiaomi Redmi Note 7",-109,-10,-81,6,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,18,-77,14,43.06218933,12.55083146,6.43,7.01,207.9,246.99,"2025-04-16T06:04:51.670Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-10,-77,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,20,-73,,43.06211972,12.55023633,3.22,8,292.8,245.65,"2025-04-16T06:05:04.388Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-108,-14,-73,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,20,-73,,43.06228644,12.54964085,3.22,11.2,288.2,245.21,"2025-04-16T06:05:09.376Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-108,-14,-73,,,,,,,,,,,,,,,,275
222,1,20103,205553952,802945,32,254,20,-73,,43.06234123,12.54937107,3.22,11.44,285.2,245.3,"2025-04-16T06:05:11.768Z",LTE,false,"2025-03-20T11:21:21.798Z","Xiaomi Redmi Note 7",-103,-10,-73,,,,,,,,,,,,,,,,275
222,1,20103,205553952,802945,32,254,20,-73,,43.06243318,12.54877911,9.65,5.38,282.3,245.68,"2025-04-16T06:05:17.393Z",LTE,false,"2025-03-20T11:21:21.798Z","Xiaomi Redmi Note 7",-103,-10,-73,,,,,,,,,,,,,,,,275
222,1,20103,205553952,802945,32,254,20,-73,,43.06202519,12.54853347,9.65,8.83,197.2,246.9,"2025-04-16T06:05:25.377Z",LTE,false,"2025-03-20T11:21:21.798Z","Xiaomi Redmi Note 7",-103,-10,-73,,,,,,,,,,,,,,,,275
