lat,lon,mcc,mnc,sid,lac,tac,nid,cellid,bid,psc,pci,signal,ta,measured_at,rating,speed,direction,act,devn
43.06283278,12.55111997,222,1,,,20301,,204852029,,,36,11,,"2025-04-16 06:03:47.200Z",23,0,0,LTE,"Xiaomi Redmi Note 7"
43.06278456,12.55109848,222,1,,,20301,,204852009,,,397,22,5,"2025-04-16 06:04:01.733Z",28,1,34,LTE,"Xiaomi Redmi Note 7"
43.06280016,12.55121061,222,1,,,20301,,53431071,,,489,16,,"2025-04-16 06:04:31.758Z",4,0,0,LTE,"Xiaomi Redmi Note 7"
43.06242381,12.55097819,222,1,,,20301,,53431071,,,489,16,,"2025-04-16 06:04:47.367Z",4,7,208,LTE,"Xiaomi Redmi Note 7"
43.06218933,12.55083146,222,1,,,20301,,205091874,,,101,18,14,"2025-04-16 06:04:51.670Z",6,7,208,LTE,"Xiaomi Redmi Note 7"
43.06211972,12.55023633,222,1,,,20301,,205091874,,,101,20,,"2025-04-16 06:05:04.388Z",3,8,293,LTE,"Xiaomi Redmi Note 7"
43.06228644,12.54964085,222,1,,,20301,,205091874,,,101,20,,"2025-04-16 06:05:09.376Z",3,11,288,LTE,"Xiaomi Redmi Note 7"
43.06234123,12.54937107,222,1,,,20103,,205553952,,,254,20,,"2025-04-16 06:05:11.768Z",3,11,285,LTE,"Xiaomi Redmi Note 7"
43.06243318,12.54877911,222,1,,,20103,,205553952,,,254,20,,"2025-04-16 06:05:17.393Z",10,5,282,LTE,"Xiaomi Redmi Note 7"
43.06202519,12.54853347,222,1,,,20103,,205553952,,,254,20,,"2025-04-16 06:05:25.377Z",10,9,197,LTE,"Xiaomi Redmi Note 7"
43.06166119,12.54811811,222,1,,,20103,,205553952,,,254,20,,"2025-04-16 06:05:30.390Z",10,9,281,LTE,"Xiaomi Redmi Note 7"
43.06168114,12.54798106,222,1,,,20301,,204852029,,,36,29,,"2025-04-16 06:05:31.720Z",10,10,301,LTE,"Xiaomi Redmi Note 7"
