lat,lon,mcc,mnc,sid,lac,tac,nid,cellid,bid,psc,pci,signal,ta,measured_at,rating,speed,direction,act,devn
43.06267757,12.55097484,222,1,,,20301,,204852009,,,397,22,,"2025-04-17 11:46:01.180Z",6,0,0,LTE,"Xiaomi Redmi Note 7"
43.06227731,12.55077229,222,1,,,20301,,204852009,,,397,26,5,"2025-04-17 11:46:21.412Z",3,7,201,LTE,"Xiaomi Redmi Note 7"
43.06205165,12.55030078,222,1,,,20301,,204852009,,,397,25,5,"2025-04-17 11:46:35.075Z",3,5,293,LTE,"Xiaomi Redmi Note 7"
43.06220356,12.54977548,222,1,,,20301,,204852009,,,397,25,5,"2025-04-17 11:46:41.067Z",4,9,289,LTE,"Xiaomi Redmi Note 7"
43.06233447,12.54914872,222,1,,,20301,,204852009,,,397,30,4,"2025-04-17 11:46:46.081Z",4,11,283,LTE,"Xiaomi Redmi Note 7"
43.06240291,12.54859763,222,1,,,20301,,204852009,,,397,30,4,"2025-04-17 11:46:51.071Z",4,8,260,LTE,"Xiaomi Redmi Note 7"
43.06195924,12.54844371,222,1,,,20301,,204852009,,,397,29,4,"2025-04-17 11:46:57.067Z",3,10,192,LTE,"Xiaomi Redmi Note 7"
43.06160919,12.54804125,222,1,,,20301,,204852009,,,397,29,4,"2025-04-17 11:47:02.063Z",10,9,290,LTE,"Xiaomi Redmi Note 7"
43.06181185,12.54752168,222,1,,,20301,,204852009,,,397,31,3,"2025-04-17 11:47:06.124Z",10,13,311,LTE,"Xiaomi Redmi Note 7"
43.06208389,12.54690261,222,1,,,20301,,204852009,,,397,31,3,"2025-04-17 11:47:10.067Z",4,15,305,LTE,"Xiaomi Redmi Note 7"
43.06230806,12.54638193,222,1,,,20301,,204852009,,,397,31,3,"2025-04-17 11:47:13.066Z",4,17,303,LTE,"Xiaomi Redmi Note 7"
43.06255064,12.54582087,222,1,,,20301,,204852009,,,397,31,3,"2025-04-17 11:47:16.084Z",5,18,301,LTE,"Xiaomi Redmi Note 7"
43.06280752,12.54523279,222,1,,,20301,,204852009,,,397,31,3,"2025-04-17 11:47:19.070Z",6,19,300,LTE,"Xiaomi Redmi Note 7"
43.06309301,12.54461764,222,1,,,20301,,204852009,,,397,31,3,"2025-04-17 11:47:22.070Z",5,20,300,LTE,"Xiaomi Redmi Note 7"
43.06337514,12.54398797,222,1,,,20301,,204852009,,,397,31,3,"2025-04-17 11:47:25.071Z",4,20,299,LTE,"Xiaomi Redmi Note 7"
43.06367032,12.54335053,222,1,,,20301,,204852009,,,397,31,3,"2025-04-17 11:47:28.113Z",4,20,299,LTE,"Xiaomi Redmi Note 7"
43.06396812,12.54270271,222,1,,,20301,,204852009,,,397,31,3,"2025-04-17 11:47:31.091Z",4,20,299,LTE,"Xiaomi Redmi Note 7"
43.06406949,12.54248621,222,1,,,20301,,204852011,,,398,25,4,"2025-04-17 11:47:32.947Z",4,21,299,LTE,"Xiaomi Redmi Note 7"
43.06437508,12.54183608,222,1,,,20301,,204852011,,,398,25,4,"2025-04-17 11:47:35.068Z",4,21,299,LTE,"Xiaomi Redmi Note 7"
43.06467359,12.54117639,222,1,,,20301,,204852011,,,398,25,4,"2025-04-17 11:47:38.082Z",4,21,299,LTE,"Xiaomi Redmi Note 7"
43.06496572,12.54050294,222,1,,,20301,,204852011,,,398,25,4,"2025-04-17 11:47:41.071Z",4,21,299,LTE,"Xiaomi Redmi Note 7"
43.06524797,12.53982964,222,1,,,20301,,204852011,,,398,25,4,"2025-04-17 11:47:44.068Z",4,21,299,LTE,"Xiaomi Redmi Note 7"
43.06552872,12.53914682,222,1,,,20301,,204852011,,,398,25,4,"2025-04-17 11:47:47.070Z",5,21,299,LTE,"Xiaomi Redmi Note 7"
43.06582903,12.53846944,222,1,,,20301,,204852011,,,398,25,4,"2025-04-17 11:47:50.066Z",5,21,299,LTE,"Xiaomi Redmi Note 7"
43.06611260,12.53778542,222,1,,,20301,,204852011,,,398,28,7,"2025-04-17 11:47:53.056Z",4,22,299,LTE,"Xiaomi Redmi Note 7"
