mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,205163817,801421,41,380,21,-71,22,43.02697727,12.58765314,5.36,0,0,250.38,"2025-04-19T08:47:37.729Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-102,-11,-71,-6,,,,,,,,,,,,,,,1350
222,1,20301,205163837,801421,61,200,23,-67,,43.02702422,12.58771090,7.5,0,0,252.43,"2025-04-19T08:48:11.802Z",LTE,false,"2025-03-20T13:05:18.586Z","Xiaomi Redmi Note 7",-100,-14,-67,,,,,,,,,,,,,,,,6300
222,1,20301,205163807,801421,31,25,18,-77,22,43.02717994,12.58772394,9.65,0,0,246.13,"2025-04-19T08:55:55.248Z",LTE,false,"2025-03-20T13:06:38.566Z","Xiaomi Redmi Note 7",-107,-11,-77,,,,,,,,,,,,,,,,275
222,1,20301,205163817,801421,41,380,21,-71,22,43.02718093,12.58771671,9.65,0,0,245.31,"2025-04-19T08:56:35.330Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-105,-14,-71,,,,,,,,,,,,,,,,1350
222,1,20301,205163807,801421,31,25,18,-77,,43.02718264,12.58771612,9.65,0,0,245.9,"2025-04-19T08:59:45.368Z",LTE,false,"2025-03-20T13:06:38.566Z","Xiaomi Redmi Note 7",-106,-9,-77,,,,,,,,,,,,,,,,275
222,1,20301,205163837,801421,61,200,13,-87,,43.02718547,12.58771620,11.79,0,0,246.65,"2025-04-19T09:01:45.371Z",LTE,false,"2025-03-20T13:05:18.586Z","Xiaomi Redmi Note 7",-119,-15,-87,,,,,,,,,,,,,,,,6300
222,1,20301,205163817,801421,41,380,18,-77,,43.02729339,12.58794018,9.65,1.96,92.8,244.69,"2025-04-19T09:02:25.384Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-111,-12,-77,,,,,,,,,,,,,,,,1350
222,1,20301,205163807,801421,31,25,18,-77,,43.02740334,12.58794411,11.79,2.28,184.9,247.63,"2025-04-19T09:02:35.387Z",LTE,false,"2025-03-20T13:06:38.566Z","Xiaomi Redmi Note 7",-110,-11,-77,28,,,,,,,,,,,,,,,275
222,1,20301,205163807,801421,31,25,17,-79,,43.02778974,12.58773660,6.43,1.58,82.5,235.31,"2025-04-19T09:02:53.692Z",LTE,false,"2025-03-20T13:06:38.566Z","Xiaomi Redmi Note 7",-112,-12,-79,28,,,,,,,,,,,,,,,275
222,1,20301,205163817,801421,41,380,17,-79,22,43.02797232,12.58774995,13.94,1.56,32.1,238.35,"2025-04-19T09:03:25.398Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-114,-13,-79,,,,,,,,,,,,,,,,1350
222,1,20301,205163817,801421,41,380,17,-79,22,43.02838648,12.58786401,30.02,4.75,325.5,235.73,"2025-04-19T09:03:37.711Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-114,-13,-79,,,,,,,,,,,,,,,,1350
222,1,20301,205163817,801421,41,380,17,-79,22,43.02912362,12.58758361,25.73,0,0,237.27,"2025-04-19T09:03:41.704Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-114,-13,-79,,,,,,,,,,,,,,,,1350
222,1,20301,205163817,801421,41,380,18,-77,24,43.02907205,12.58693387,33.23,0,0,239.32,"2025-04-19T09:03:46.707Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-108,-11,-77,,,,,,,,,,,,,,,,1350
222,1,20301,205163817,801421,41,380,18,-77,24,43.02963221,12.58669882,25.73,15.87,301.6,237.71,"2025-04-19T09:03:48.708Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-108,-11,-77,,,,,,,,,,,,,,,,1350
222,1,20301,205163817,801421,41,380,18,-77,24,43.02989955,12.58610730,15.01,15.25,292.2,236.59,"2025-04-19T09:03:52.722Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-108,-11,-77,,,,,,,,,,,,,,,,1350
222,1,20301,205163807,801421,31,25,19,-75,24,43.02994381,12.58594667,15.01,14.94,291.9,236.74,"2025-04-19T09:03:55.409Z",LTE,false,"2025-03-20T13:06:38.566Z","Xiaomi Redmi Note 7",-104,-7,-75,,,,,,,,,,,,,,,,275
222,1,20301,205163807,801421,31,25,19,-75,24,43.03052844,12.58467365,15.01,9.8,312.8,236,"2025-04-19T09:04:05.714Z",LTE,false,"2025-03-20T13:06:38.566Z","Xiaomi Redmi Note 7",-104,-7,-75,,,,,,,,,,,,,,,,275
222,1,20301,205163807,801421,31,25,19,-75,24,43.03083344,12.58409971,11.79,9.61,305.3,237.32,"2025-04-19T09:04:12.697Z",LTE,false,"2025-03-20T13:06:38.566Z","Xiaomi Redmi Note 7",-104,-7,-75,,,,,,,,,,,,,,,,275
222,1,20301,205163817,801421,41,380,15,-83,25,43.03092303,12.58390419,11.79,9.62,308.8,236.37,"2025-04-19T09:04:15.412Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-122,-16,-83,,,,,,,,,,,,,,,,1350
222,1,20301,205163817,801421,41,380,15,-83,25,43.03124355,12.58342059,11.79,9.88,307.8,238.45,"2025-04-19T09:04:19.708Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-122,-16,-83,,,,,,,,,,,,,,,,1350
222,1,20301,205163817,801421,41,380,14,-85,25,43.03143549,12.58281365,11.79,8.98,291,238.37,"2025-04-19T09:04:25.696Z",LTE,false,"2025-03-20T11:46:15.451Z","Xiaomi Redmi Note 7",-125,-19,-85,,,,,,,,,,,,,,,,1350
