mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,204852009,800203,41,397,20,-73,5,43.06288838,12.55081727,37.52,0,0,252.22,"2025-03-27T06:33:25.517Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-106,-12,-73,3,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,23,-67,,43.06245593,12.55085614,4.29,6.28,207.3,248.65,"2025-03-27T06:33:48.498Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-103,-14,-67,4,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,23,-67,4,43.06205536,12.55063109,3.22,3.88,245.7,252.13,"2025-03-27T06:33:56.510Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-98,-10,-67,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,23,-67,4,43.06218554,12.55009986,3.22,8.91,294.5,253,"2025-03-27T06:34:03.517Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-98,-10,-67,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,28,-57,,43.06231759,12.54950585,3.22,10.68,286.5,253.17,"2025-03-27T06:34:08.510Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-92,-10,-57,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,28,-57,,43.06244857,12.54887214,3.22,10.5,287.3,253.05,"2025-03-27T06:34:13.596Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-92,-10,-57,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,30,-53,4,43.06215182,12.54846681,4.29,8.3,190.8,252.94,"2025-03-27T06:34:20.601Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-86,-9,-53,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,25,-63,,43.06170949,12.54815736,9.65,12.4,248.1,251.7,"2025-03-27T06:34:25.515Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-8,-63,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,25,-63,,43.06175753,12.54755993,11.79,9.29,294.6,251.32,"2025-03-27T06:34:30.556Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-8,-63,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,25,-63,,43.06198706,12.54701927,12.86,12.15,294.1,252.04,"2025-03-27T06:34:35.507Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-8,-63,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06234182,12.54642670,13.94,15.39,301.7,253.24,"2025-03-27T06:34:39.513Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-78,-8,-51,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06258804,12.54586489,16.08,16.43,302.5,253.69,"2025-03-27T06:34:42.685Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-78,-8,-51,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06283690,12.54527563,17.15,17.61,301.8,253.73,"2025-03-27T06:34:45.565Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-78,-8,-51,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.06303016,12.54468818,17.15,17.01,300.1,253.9,"2025-03-27T06:34:48.513Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-86,-10,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.06324506,12.54409378,15.01,18.38,300.4,254.11,"2025-03-27T06:34:51.506Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-86,-10,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.06351380,12.54353251,13.94,18.55,300.5,248.18,"2025-03-27T06:34:54.498Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-86,-10,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.06384129,12.54290821,13.94,20.28,301.6,248.39,"2025-03-27T06:34:57.517Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-86,-10,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.06408285,12.54244430,13.94,20.6,302.4,248.31,"2025-03-27T06:34:59.514Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-86,-10,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.06430670,12.54183027,13.94,19.78,302.2,248.97,"2025-03-27T06:35:02.520Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-86,-10,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.06460064,12.54118078,13.94,20.76,302.6,248.8,"2025-03-27T06:35:05.513Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-86,-10,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,22,-69,5,43.06469460,12.54097009,13.94,19.51,302,248.62,"2025-03-27T06:35:06.773Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-99,-10,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,22,-69,5,43.06499436,12.54032644,13.94,20.36,301.9,248.8,"2025-03-27T06:35:09.523Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-99,-10,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,22,-69,5,43.06531215,12.53968670,13.94,19.93,302.6,248.48,"2025-03-27T06:35:12.646Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-99,-10,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,22,-69,5,43.06559542,12.53905636,13.94,20.4,302.1,248.97,"2025-03-27T06:35:15.510Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-99,-10,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06586977,12.53843305,13.94,19.28,301.9,249.28,"2025-03-27T06:35:18.504Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-95,-11,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06615918,12.53776954,15.01,21.26,302,248.96,"2025-03-27T06:35:21.526Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-95,-11,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06646008,12.53711268,13.94,20.94,301.6,249.07,"2025-03-27T06:35:24.514Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-95,-11,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,28,-57,,43.06677986,12.53645637,12.86,21.43,301.8,249.93,"2025-03-27T06:35:27.516Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-92,-14,-57,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,28,-57,,43.06712660,12.53575643,15.01,22.39,302.2,249.12,"2025-03-27T06:35:30.515Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-92,-14,-57,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,28,-57,,43.06737340,12.53528400,15.01,22.29,302.9,249.02,"2025-03-27T06:35:32.507Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-92,-14,-57,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,28,-57,,43.06760238,12.53479858,15.01,22.31,302.9,256.86,"2025-03-27T06:35:34.670Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-92,-14,-57,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,28,-57,,43.06791778,12.53412121,11.79,22.16,302.5,256.84,"2025-03-27T06:35:37.509Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-92,-14,-57,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,28,-57,,43.06821375,12.53342655,10.72,21.81,302.1,248.49,"2025-03-27T06:35:40.509Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-92,-14,-57,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,28,-57,,43.06851263,12.53274107,10.72,22.17,301.6,248.38,"2025-03-27T06:35:43.522Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-92,-14,-57,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,28,-57,,43.06873481,12.53226775,10.72,22.52,301.7,247.34,"2025-03-27T06:35:45.527Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-92,-14,-57,,,,,,,,,,,,,,,,1350
222,1,20301,205328426,802064,42,6,22,-69,,43.06883777,12.53203060,10.72,22.32,301.7,247.41,"2025-03-27T06:35:46.749Z",LTE,false,"2025-03-20T11:22:11.832Z","Xiaomi Redmi Note 7",-106,-16,-69,,,,,,,,,,,,,,,,1350
222,1,20301,205328426,802064,42,6,22,-69,,43.06911815,12.53136372,10.72,21.78,301.4,248.02,"2025-03-27T06:35:49.521Z",LTE,false,"2025-03-20T11:22:11.832Z","Xiaomi Redmi Note 7",-106,-16,-69,,,,,,,,,,,,,,,,1350
222,1,20301,205328426,802064,42,6,22,-69,,43.06935398,12.53088768,10.72,22.96,301.8,248.7,"2025-03-27T06:35:51.497Z",LTE,false,"2025-03-20T11:22:11.832Z","Xiaomi Redmi Note 7",-106,-16,-69,,,,,,,,,,,,,,,,1350
222,1,20301,205328426,802064,42,6,22,-69,,43.06960482,12.53021966,10.72,21.7,300.9,251.14,"2025-03-27T06:35:54.542Z",LTE,false,"2025-03-20T11:22:11.832Z","Xiaomi Redmi Note 7",-106,-16,-69,,,,,,,,,,,,,,,,1350
222,1,20301,205328426,802064,42,6,22,-69,,43.06981346,12.52973548,10.72,21.81,300.8,251.71,"2025-03-27T06:35:56.507Z",LTE,false,"2025-03-20T11:22:11.832Z","Xiaomi Redmi Note 7",-106,-16,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,26,-61,,43.06981346,12.52973548,10.72,21.81,300.8,251.71,"2025-03-27T06:35:56.754Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-102,-17,-61,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,26,-61,,43.07013274,12.52901841,10.72,22.82,300.9,250.81,"2025-03-27T06:35:59.530Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-102,-17,-61,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,26,-61,,43.07045643,12.52832955,10.72,22.22,301.2,248.23,"2025-03-27T06:36:02.514Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-102,-17,-61,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,26,-61,,43.07078181,12.52765000,10.72,22.01,301.1,248.74,"2025-03-27T06:36:05.522Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-102,-17,-61,,,,,,,,,,,,,,,,1350
