mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,204852009,800203,41,397,21,-71,,43.06301554,12.55125004,3.22,5.73,13.8,248.38,"2025-04-13T08:46:35.330Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-103,-11,-71,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,21,-71,,43.06340532,12.55146715,9.65,5.75,8.2,249.03,"2025-04-13T08:46:42.096Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-103,-11,-71,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06372979,12.55107440,5.36,2.56,26.3,244.89,"2025-04-13T08:46:55.096Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-84,-12,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06417994,12.55105664,5.36,7.63,24,245.04,"2025-04-13T08:47:00.079Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-84,-12,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06436069,12.55156225,5.36,6.77,114.6,244.81,"2025-04-13T08:47:09.102Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-84,-12,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204993066,800754,42,386,19,-75,5,43.06432903,12.55185303,7.5,8.3,105.2,244.87,"2025-04-13T08:47:12.968Z",LTE,false,"2025-03-19T18:42:48.242Z","Xiaomi Redmi Note 7",-109,-13,-75,,,,,,,,,,,,,,,,1350
222,1,20301,204993066,800754,42,386,19,-75,5,43.06426071,12.55241613,8.58,8.66,99.9,244.16,"2025-04-13T08:47:17.100Z",LTE,false,"2025-03-19T18:42:48.242Z","Xiaomi Redmi Note 7",-109,-13,-75,,,,,,,,,,,,,,,,1350
222,1,20301,204993066,800754,42,386,19,-75,5,43.06415739,12.55296558,7.5,7.53,106.1,243.74,"2025-04-13T08:47:23.110Z",LTE,false,"2025-03-19T18:42:48.242Z","Xiaomi Redmi Note 7",-109,-13,-75,,,,,,,,,,,,,,,,1350
222,1,20301,204993066,800754,42,386,20,-73,5,43.06381932,12.55334555,6.43,5.48,175.4,241.39,"2025-04-13T08:47:33.101Z",LTE,false,"2025-03-19T18:42:48.242Z","Xiaomi Redmi Note 7",-107,-14,-73,,,,,,,,,,,,,,,,1350
222,1,20301,204993066,800754,42,386,20,-73,5,43.06336525,12.55312896,10.72,8.33,205.3,242.02,"2025-04-13T08:47:40.111Z",LTE,false,"2025-03-19T18:42:48.242Z","Xiaomi Redmi Note 7",-107,-14,-73,,,,,,,,,,,,,,,,1350
222,1,20301,205091874,801140,34,101,15,-83,,43.06321610,12.55304795,10.72,9.23,199.8,239.86,"2025-04-13T08:47:42.998Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-115,-12,-83,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,15,-83,,43.06281283,12.55279174,11.79,8.9,207.3,242.27,"2025-04-13T08:47:48.164Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-115,-12,-83,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,15,-83,,43.06238682,12.55254465,11.79,9.26,201.7,245.55,"2025-04-13T08:47:54.107Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-115,-12,-83,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,15,-83,,43.06199165,12.55231312,10.72,8.4,205,249.03,"2025-04-13T08:48:00.160Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-115,-12,-83,,,,,,,,,,,,,,,,275
222,1,20301,204852009,800203,41,397,22,-69,,43.06188118,12.55225169,10.72,6.36,208.7,249.62,"2025-04-13T08:48:03.331Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-103,-13,-69,,,,,,,,,,,,,,,,1350
