lat,lon,mcc,mnc,sid,lac,tac,nid,cellid,bid,psc,pci,signal,ta,measured_at,rating,speed,direction,act,devn
43.30222805,12.33986455,222,10,,,33020,,14860319,,,140,20,,"2025-03-20 15:43:47.030Z",31,1,178,LTE,"OnePlus AC2003"
43.30207623,12.33962252,222,10,,,33020,,14860329,,,438,19,,"2025-03-20 15:45:44.199Z",13,0,0,LTE,"OnePlus AC2003"
43.30207137,12.33962867,222,10,,,33020,,14860319,,,140,20,,"2025-03-20 15:46:14.081Z",14,0,0,LTE,"OnePlus AC2003"
43.30206763,12.33962937,222,10,,,33020,,14860329,,,438,19,,"2025-03-20 15:46:34.202Z",14,0,0,LTE,"OnePlus AC2003"
43.30251345,12.34004258,222,10,,,33020,,14860319,,,140,16,4,"2025-03-20 18:25:43.035Z",15,1,128,LTE,"OnePlus AC2003"
43.30224530,12.34027441,222,10,,,33020,,14860329,,,438,22,,"2025-03-20 18:26:23.510Z",4,1,122,LTE,"OnePlus AC2003"
43.30196506,12.34069041,222,10,,,33020,,14860329,,,438,20,3,"2025-03-20 18:26:54.649Z",4,1,128,LTE,"OnePlus AC2003"
43.30192160,12.34086894,222,10,,,33020,,14860339,,,252,21,,"2025-03-20 18:27:43.471Z",4,1,307,LTE,"OnePlus AC2003"
43.30216969,12.34041215,222,10,,,33020,,14860339,,,252,17,3,"2025-03-20 18:28:17.680Z",4,2,307,LTE,"OnePlus AC2003"
43.30242503,12.33996808,222,10,,,33020,,14860339,,,252,16,4,"2025-03-20 18:28:49.659Z",4,1,303,LTE,"OnePlus AC2003"
43.30266944,12.33950181,222,10,,,33020,,14860339,,,252,18,4,"2025-03-20 18:29:23.674Z",4,2,310,LTE,"OnePlus AC2003"
43.30286775,12.33900761,222,10,,,33020,,14860339,,,252,18,4,"2025-03-20 18:29:59.668Z",4,1,296,LTE,"OnePlus AC2003"
43.30316366,12.33860321,222,10,,,33020,,14860339,,,252,17,5,"2025-03-20 18:30:35.664Z",4,1,305,LTE,"OnePlus AC2003"
43.30353671,12.33886937,222,10,,,33020,,14860339,,,252,19,,"2025-03-20 18:31:20.679Z",4,1,29,LTE,"OnePlus AC2003"
43.30384547,12.33925447,222,10,,,33020,,14860339,,,252,16,5,"2025-03-20 18:31:58.659Z",4,1,36,LTE,"OnePlus AC2003"
43.30417316,12.33943110,222,10,,,33020,,14988596,,,467,17,7,"2025-03-20 18:32:34.969Z",4,1,311,LTE,"OnePlus AC2003"
43.30443246,12.33897914,222,10,,,33020,,14988596,,,467,14,,"2025-03-20 18:33:08.689Z",4,1,303,LTE,"OnePlus AC2003"
43.30467855,12.33850888,222,10,,,33020,,14988596,,,467,16,6,"2025-03-20 18:33:46.677Z",4,1,308,LTE,"OnePlus AC2003"
43.30478130,12.33827066,222,10,,,33020,,14988576,,,184,18,,"2025-03-20 18:34:04.832Z",4,1,299,LTE,"OnePlus AC2003"
43.30502776,12.33780347,222,10,,,33020,,14988576,,,184,17,5,"2025-03-20 18:34:42.691Z",4,2,301,LTE,"OnePlus AC2003"
43.30524309,12.33732386,222,10,,,33020,,14988576,,,184,21,,"2025-03-20 18:35:14.731Z",10,1,273,LTE,"OnePlus AC2003"
43.30537042,12.33678157,222,10,,,33020,,14988576,,,184,22,5,"2025-03-20 18:35:56.668Z",4,1,307,LTE,"OnePlus AC2003"
43.30547269,12.33623194,222,10,,,33020,,14988576,,,184,22,5,"2025-03-20 18:36:39.727Z",10,1,229,LTE,"OnePlus AC2003"
43.30534654,12.33608200,222,10,,,33020,,14988586,,,91,18,,"2025-03-20 18:36:53.669Z",10,1,226,LTE,"OnePlus AC2003"
43.30502009,12.33571784,222,10,,,33020,,14988586,,,91,19,,"2025-03-20 18:37:27.741Z",10,1,219,LTE,"OnePlus AC2003"
43.30491013,12.33559648,222,10,,,33020,,14988596,,,467,15,,"2025-03-20 18:37:40.729Z",10,1,221,LTE,"OnePlus AC2003"
43.30461628,12.33519473,222,10,,,33020,,14988596,,,467,16,4,"2025-03-20 18:38:12.650Z",4,1,223,LTE,"OnePlus AC2003"
43.30429978,12.33483395,222,10,,,33020,,14988596,,,467,15,5,"2025-03-20 18:38:47.725Z",4,1,230,LTE,"OnePlus AC2003"
43.30421986,12.33477114,222,10,,,33020,,14860301,,,383,17,7,"2025-03-20 18:38:55.795Z",10,1,223,LTE,"OnePlus AC2003"
43.30401411,12.33458233,222,10,,,33020,,14988586,,,91,17,,"2025-03-20 18:39:17.787Z",10,1,149,LTE,"OnePlus AC2003"
43.30373761,12.33499860,222,10,,,33020,,14988586,,,91,15,,"2025-03-20 18:39:49.724Z",10,1,136,LTE,"OnePlus AC2003"
43.30365636,12.33508282,222,10,,,33020,,14860319,,,140,20,,"2025-03-20 18:39:58.827Z",10,1,136,LTE,"OnePlus AC2003"
43.30342074,12.33555120,222,10,,,33020,,14860319,,,140,17,5,"2025-03-20 18:40:30.734Z",10,2,113,LTE,"OnePlus AC2003"
43.30341869,12.33556889,222,10,,,33020,,14860329,,,438,17,5,"2025-03-20 18:40:31.782Z",10,1,89,LTE,"OnePlus AC2003"
43.30323243,12.33607037,222,10,,,33020,,14860329,,,438,21,,"2025-03-20 18:41:05.658Z",10,1,129,LTE,"OnePlus AC2003"
43.30322470,12.33608649,222,10,,,33020,,14860339,,,252,20,5,"2025-03-20 18:41:07.256Z",10,2,128,LTE,"OnePlus AC2003"
43.30297029,12.33654234,222,10,,,33020,,14860339,,,252,20,5,"2025-03-20 18:41:41.675Z",4,1,126,LTE,"OnePlus AC2003"
43.30271198,12.33699160,222,10,,,33020,,14860339,,,252,19,,"2025-03-20 18:42:16.667Z",4,1,132,LTE,"OnePlus AC2003"
43.30264836,12.33709996,222,10,,,33020,,14860329,,,438,22,,"2025-03-20 18:42:26.440Z",4,1,135,LTE,"OnePlus AC2003"
43.30257948,12.33765674,222,10,,,33020,,14860329,,,438,20,,"2025-03-20 18:43:06.749Z",4,1,44,LTE,"OnePlus AC2003"
43.30277562,12.33816002,222,10,,,33020,,14860329,,,438,19,,"2025-03-20 18:43:43.711Z",10,1,43,LTE,"OnePlus AC2003"
43.30310181,12.33850276,222,10,,,33020,,14860329,,,438,17,,"2025-03-20 18:44:20.729Z",10,1,37,LTE,"OnePlus AC2003"
43.30286431,12.33896285,222,10,,,33020,,14860329,,,438,17,,"2025-03-20 18:45:00.685Z",10,1,131,LTE,"OnePlus AC2003"
43.30258791,12.33938686,222,10,,,33020,,14860329,,,438,20,4,"2025-03-20 18:45:35.670Z",4,2,126,LTE,"OnePlus AC2003"
43.30236419,12.33986644,222,10,,,33020,,14860329,,,438,17,3,"2025-03-20 18:46:10.699Z",4,1,121,LTE,"OnePlus AC2003"
