mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,204852009,800203,41,397,15,-83,,43.06283059,12.55094611,17.15,0,0,244.06,"2025-04-06T10:06:16.188Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-117,-13,-83,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852029,800203,61,36,18,-77,,43.06283059,12.55094611,38.59,0,0,244.09,"2025-04-06T10:06:25.931Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-109,-13,-77,,,,,,,,,,,,,,,,6300
222,1,20301,204852009,800203,41,397,20,-73,,43.06261482,12.55100740,19.3,0,0,239.1,"2025-04-06T10:08:38.754Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-108,-14,-73,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,20,-73,,43.06220779,12.55074441,5.36,4.17,242.9,241.88,"2025-04-06T10:08:48.135Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-108,-14,-73,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,23,-67,4,43.06225647,12.54985472,6.43,9.08,293.2,251.01,"2025-04-06T10:08:57.144Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-99,-11,-67,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,23,-67,4,43.06239561,12.54930540,6.43,8.64,291.3,243.72,"2025-04-06T10:09:02.177Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-99,-11,-67,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,23,-67,4,43.06251172,12.54872681,7.5,9.51,291.8,242.71,"2025-04-06T10:09:07.143Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-99,-11,-67,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,4,43.06259142,12.54811005,6.43,10.39,289.8,240.8,"2025-04-06T10:09:12.339Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-12,-55,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,4,43.06280058,12.54757247,5.36,9.65,293.4,244.17,"2025-04-06T10:09:17.145Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-12,-55,-12,,,,,,,,,,,,,,,1350
222,1,20301,205091874,801140,34,101,18,-77,,43.06281348,12.54746718,4.29,9.42,278.9,244.31,"2025-04-06T10:09:18.752Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-11,-77,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,18,-77,,43.06241242,12.54730270,3.22,9.66,179.7,240.23,"2025-04-06T10:09:24.171Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-11,-77,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,18,-77,,43.06204571,12.54704278,4.29,12.45,214.6,239.8,"2025-04-06T10:09:28.130Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-11,-77,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,18,-77,,43.06169333,12.54671141,5.36,11.86,210.7,239.88,"2025-04-06T10:09:32.148Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-11,-77,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,18,-77,,43.06130079,12.54636447,9.65,8.95,214,239.29,"2025-04-06T10:09:37.186Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-11,-77,,,,,,,,,,,,,,,,275
222,1,20301,204852009,800203,41,397,31,-51,,43.06123573,12.54629216,9.65,8.73,216.7,239.72,"2025-04-06T10:09:38.790Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-84,-11,-51,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06084641,12.54594695,9.65,8.49,213.7,243.64,"2025-04-06T10:09:44.140Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-84,-11,-51,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06045048,12.54573552,9.65,9.3,196.8,245.43,"2025-04-06T10:09:49.141Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-84,-11,-51,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06004364,12.54565515,9.65,9.45,178.8,246.19,"2025-04-06T10:09:54.187Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-84,-11,-51,-12,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.05959206,12.54553696,9.65,9.89,205.6,244.94,"2025-04-06T10:09:59.143Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-14,-55,-12,,,,,,,,,,,,,,,1350
