lat,lon,mcc,mnc,sid,lac,tac,nid,cellid,bid,psc,pci,signal,ta,measured_at,rating,speed,direction,act,devn
43.11584052,12.38450949,222,1,,,20101,,204814121,,,447,24,4,"2025-04-02 11:09:43.436Z",6,0,0,LTE,"Xiaomi Redmi Note 7"
43.11580364,12.38432409,222,1,,,20101,,204808235,,,280,25,,"2025-04-02 11:10:13.964Z",3,4,153,LTE,"Xiaomi Redmi Note 7"
43.11565526,12.38475458,222,1,,,20101,,204814121,,,447,26,,"2025-04-02 11:10:24.005Z",3,6,78,LTE,"Xiaomi Redmi Note 7"
43.11574913,12.38533137,222,1,,,20101,,204814121,,,447,26,,"2025-04-02 11:10:30.383Z",3,4,78,LTE,"Xiaomi Redmi Note 7"
43.11533123,12.38535602,222,1,,,20101,,204814121,,,447,26,,"2025-04-02 11:10:55.372Z",3,5,175,LTE,"Xiaomi Redmi Note 7"
43.11518281,12.38491761,222,1,,,20101,,204814909,,,460,23,5,"2025-04-02 11:11:25.039Z",4,0,0,LTE,"Xiaomi Redmi Note 7"
43.11521737,12.38442356,222,1,,,20101,,204814889,,,267,22,4,"2025-04-02 11:11:47.320Z",10,5,266,LTE,"Xiaomi Redmi Note 7"
43.11511137,12.38383493,222,1,,,20101,,204814889,,,267,22,4,"2025-04-02 11:11:54.386Z",10,7,259,LTE,"Xiaomi Redmi Note 7"
43.11507898,12.38323499,222,1,,,20101,,204814889,,,267,23,4,"2025-04-02 11:12:00.377Z",3,9,264,LTE,"Xiaomi Redmi Note 7"
43.11498378,12.38265547,222,1,,,20101,,204814889,,,267,23,4,"2025-04-02 11:12:05.406Z",3,10,258,LTE,"Xiaomi Redmi Note 7"
43.11491447,12.38203434,222,1,,,20101,,204814889,,,267,23,4,"2025-04-02 11:12:09.405Z",3,13,260,LTE,"Xiaomi Redmi Note 7"
43.11480162,12.38134007,222,1,,,20101,,204814889,,,267,25,4,"2025-04-02 11:12:13.607Z",3,14,258,LTE,"Xiaomi Redmi Note 7"
43.11470291,12.38068612,222,1,,,20101,,204814889,,,267,25,4,"2025-04-02 11:12:17.573Z",3,13,258,LTE,"Xiaomi Redmi Note 7"
43.11456171,12.38004162,222,1,,,20101,,204814889,,,267,25,4,"2025-04-02 11:12:22.397Z",3,11,244,LTE,"Xiaomi Redmi Note 7"
43.11434354,12.37948346,222,1,,,20101,,204814889,,,267,25,4,"2025-04-02 11:12:27.382Z",3,9,240,LTE,"Xiaomi Redmi Note 7"
43.11423702,12.37922543,222,1,,,20101,,204808235,,,280,29,1,"2025-04-02 11:12:30.580Z",3,8,241,LTE,"Xiaomi Redmi Note 7"
43.11404581,12.37869055,222,1,,,20101,,204808235,,,280,29,1,"2025-04-02 11:12:37.391Z",3,5,247,LTE,"Xiaomi Redmi Note 7"
43.11403751,12.37809981,222,1,,,20101,,204808235,,,280,29,1,"2025-04-02 11:12:44.383Z",3,10,273,LTE,"Xiaomi Redmi Note 7"
43.11403081,12.37752777,222,1,,,20101,,204808235,,,280,29,1,"2025-04-02 11:12:49.393Z",3,9,274,LTE,"Xiaomi Redmi Note 7"
43.11410880,12.37695480,222,1,,,20101,,204808235,,,280,23,2,"2025-04-02 11:12:55.401Z",3,7,265,LTE,"Xiaomi Redmi Note 7"
43.11368208,12.37661640,222,1,,,20101,,204808235,,,280,23,2,"2025-04-02 11:13:01.396Z",3,12,192,LTE,"Xiaomi Redmi Note 7"
43.11322529,12.37653953,222,1,,,20101,,204808235,,,280,23,2,"2025-04-02 11:13:05.431Z",3,14,184,LTE,"Xiaomi Redmi Note 7"
43.11269221,12.37646425,222,1,,,20101,,204808235,,,280,23,2,"2025-04-02 11:13:09.390Z",3,15,185,LTE,"Xiaomi Redmi Note 7"
43.11240720,12.37642440,222,1,,,20101,,204808234,,,281,29,2,"2025-04-02 11:13:11.593Z",3,16,185,LTE,"Xiaomi Redmi Note 7"
43.11198001,12.37639626,222,1,,,20101,,204808234,,,281,29,2,"2025-04-02 11:13:14.427Z",3,16,178,LTE,"Xiaomi Redmi Note 7"
43.11152731,12.37646272,222,1,,,20101,,204808234,,,281,29,2,"2025-04-02 11:13:17.428Z",3,17,172,LTE,"Xiaomi Redmi Note 7"
43.11109060,12.37656635,222,1,,,20101,,204808234,,,281,29,2,"2025-04-02 11:13:20.411Z",3,15,168,LTE,"Xiaomi Redmi Note 7"
43.10940643,12.37735107,222,1,,,20101,,204808234,,,281,29,4,"2025-04-02 11:13:36.755Z",9,12,167,LTE,"Xiaomi Redmi Note 7"
43.10893461,12.37738800,222,1,,,20101,,204808234,,,281,29,4,"2025-04-02 11:13:40.398Z",3,12,184,LTE,"Xiaomi Redmi Note 7"
43.10846171,12.37733324,222,1,,,20101,,204808234,,,281,29,4,"2025-04-02 11:13:44.563Z",3,14,185,LTE,"Xiaomi Redmi Note 7"
43.10833691,12.37731774,222,1,,,20101,,204815657,,,126,31,3,"2025-04-02 11:13:47.023Z",3,14,186,LTE,"Xiaomi Redmi Note 7"
43.10792688,12.37725818,222,1,,,20101,,204815657,,,126,31,3,"2025-04-02 11:13:48.386Z",9,16,187,LTE,"Xiaomi Redmi Note 7"
43.10749575,12.37722563,222,1,,,20101,,204815657,,,126,31,3,"2025-04-02 11:13:51.437Z",3,16,180,LTE,"Xiaomi Redmi Note 7"
43.10696713,12.37725298,222,1,,,20101,,204815657,,,126,31,3,"2025-04-02 11:13:55.429Z",10,14,177,LTE,"Xiaomi Redmi Note 7"
43.10645573,12.37723892,222,1,,,20101,,204815657,,,126,31,,"2025-04-02 11:13:59.450Z",10,13,192,LTE,"Xiaomi Redmi Note 7"
43.10606867,12.37679651,222,1,,,20101,,204815657,,,126,31,,"2025-04-02 11:14:03.392Z",10,15,228,LTE,"Xiaomi Redmi Note 7"
43.10576679,12.37636797,222,1,,,20101,,204815657,,,126,31,,"2025-04-02 11:14:06.400Z",10,17,225,LTE,"Xiaomi Redmi Note 7"
43.10556529,12.37609264,222,1,,,20101,,204816415,,,86,18,,"2025-04-02 11:14:08.699Z",11,15,226,LTE,"Xiaomi Redmi Note 7"
43.10525524,12.37570658,222,1,,,20101,,204816415,,,86,18,,"2025-04-02 11:14:23.384Z",6,2,227,LTE,"Xiaomi Redmi Note 7"
43.10516385,12.37550210,222,1,,,20101,,204816425,,,197,27,4,"2025-04-02 11:14:28.697Z",6,4,252,LTE,"Xiaomi Redmi Note 7"
43.10536629,12.37501891,222,1,,,20103,,204809259,,,282,27,6,"2025-04-02 11:14:38.712Z",3,5,317,LTE,"Xiaomi Redmi Note 7"
43.10565822,12.37460706,222,1,,,20103,,204809259,,,282,25,6,"2025-04-02 11:15:01.383Z",3,2,314,LTE,"Xiaomi Redmi Note 7"
43.10578686,12.37413775,222,1,,,20103,,204809239,,,492,18,6,"2025-04-02 11:15:18.761Z",3,2,263,LTE,"Xiaomi Redmi Note 7"
43.10559197,12.37362784,222,1,,,20103,,204809239,,,492,18,6,"2025-04-02 11:15:34.372Z",3,3,229,LTE,"Xiaomi Redmi Note 7"
43.10554970,12.37354145,222,1,,,20101,,204808214,,,163,17,,"2025-04-02 11:15:38.735Z",3,2,232,LTE,"Xiaomi Redmi Note 7"
43.10539280,12.37298155,222,1,,,20101,,204808214,,,163,17,,"2025-04-02 11:15:48.370Z",3,5,262,LTE,"Xiaomi Redmi Note 7"
43.10539280,12.37298155,222,1,,,20101,,204816425,,,197,28,5,"2025-04-02 11:15:48.838Z",3,5,262,LTE,"Xiaomi Redmi Note 7"
43.10499036,12.37270560,222,1,,,20101,,204816425,,,197,28,5,"2025-04-02 11:15:57.386Z",3,9,192,LTE,"Xiaomi Redmi Note 7"
43.10490931,12.37267207,222,1,,,20101,,204816445,,,391,28,,"2025-04-02 11:15:58.860Z",3,9,197,LTE,"Xiaomi Redmi Note 7"
43.10453965,12.37239255,222,1,,,20101,,204816445,,,391,28,,"2025-04-02 11:16:02.426Z",3,12,211,LTE,"Xiaomi Redmi Note 7"
43.10418132,12.37210169,222,1,,,20101,,204816445,,,391,28,,"2025-04-02 11:16:06.380Z",3,9,210,LTE,"Xiaomi Redmi Note 7"
43.10376901,12.37194257,222,1,,,20101,,204816445,,,391,28,,"2025-04-02 11:16:16.401Z",3,7,157,LTE,"Xiaomi Redmi Note 7"
43.10366795,12.37216226,222,1,,,20101,,204816425,,,197,31,4,"2025-04-02 11:16:19.834Z",3,8,98,LTE,"Xiaomi Redmi Note 7"
43.10382692,12.37274167,222,1,,,20101,,204816425,,,197,31,4,"2025-04-02 11:16:25.387Z",3,9,65,LTE,"Xiaomi Redmi Note 7"
43.10401524,12.37334741,222,1,,,20101,,204816425,,,197,27,4,"2025-04-02 11:16:31.388Z",3,10,66,LTE,"Xiaomi Redmi Note 7"
43.10421953,12.37392754,222,1,,,20101,,204816425,,,197,27,4,"2025-04-02 11:16:36.478Z",3,10,60,LTE,"Xiaomi Redmi Note 7"
43.10413251,12.37453513,222,1,,,20101,,204816425,,,197,31,4,"2025-04-02 11:16:43.431Z",3,9,143,LTE,"Xiaomi Redmi Note 7"
43.10378458,12.37488078,222,1,,,20101,,204816425,,,197,31,4,"2025-04-02 11:16:47.401Z",3,15,144,LTE,"Xiaomi Redmi Note 7"
43.10338401,12.37531724,222,1,,,20101,,204816425,,,197,31,4,"2025-04-02 11:16:51.388Z",3,16,139,LTE,"Xiaomi Redmi Note 7"
43.10299252,12.37580262,222,1,,,20101,,204816425,,,197,31,4,"2025-04-02 11:16:55.416Z",3,13,139,LTE,"Xiaomi Redmi Note 7"
43.10279699,12.37605928,222,1,,,20103,,204809249,,,463,29,4,"2025-04-02 11:17:00.061Z",3,4,137,LTE,"Xiaomi Redmi Note 7"
