mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,204852029,800203,61,36,20,-73,6,43.06269985,12.55115710,38.59,1.12,287.7,261.99,"2025-04-15T05:25:47.133Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-102,-13,-73,7,,,,,,,,,,,,,,,6300
222,1,20301,204852009,800203,41,397,23,-67,5,43.06289643,12.55121867,4.29,0.15,129.6,241.27,"2025-04-15T05:26:04.955Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-101,-11,-67,,,,,,,,,,,,,,,,1350
222,1,20301,204852029,800203,61,36,23,-67,,43.06283552,12.55130081,3.22,0,0,244.2,"2025-04-15T05:26:15.086Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-98,-13,-67,10,,,,,,,,,,,,,,,6300
222,1,20301,204852009,800203,41,397,23,-67,5,43.06289723,12.55119006,3.22,1,100.2,247.15,"2025-04-15T05:26:45.643Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-103,-13,-67,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,23,-67,5,43.06249057,12.55101341,3.22,3.88,204.1,249.2,"2025-04-15T05:27:00.585Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-103,-13,-67,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,21,-71,5,43.06211107,12.55077933,9.65,4.45,204.2,249.27,"2025-04-15T05:27:15.582Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-103,-13,-71,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,22,-69,4,43.06211963,12.55018257,3.22,7.38,289.6,246.3,"2025-04-15T05:27:29.603Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-98,-8,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,22,-69,4,43.06226218,12.54965459,3.22,10.02,285.9,244.92,"2025-04-15T05:27:34.571Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-98,-8,-69,,,,,,,,,,,,,,,,1350
222,1,20301,205091874,801140,34,101,18,-77,,43.06228676,12.54952879,3.22,10.55,285.8,244.84,"2025-04-15T05:27:35.670Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-12,-77,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,18,-77,,43.06240055,12.54891411,3.22,9.43,282.2,246.01,"2025-04-15T05:27:40.572Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-12,-77,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,18,-77,,43.06210467,12.54852489,3.22,9.07,190.6,244.86,"2025-04-15T05:27:48.585Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-12,-77,,,,,,,,,,,,,,,,275
222,1,20301,205091874,801140,34,101,18,-77,,43.06169559,12.54822534,3.22,10.39,235.6,243.25,"2025-04-15T05:27:53.572Z",LTE,false,"2025-03-20T11:22:21.833Z","Xiaomi Redmi Note 7",-107,-12,-77,,,,,,,,,,,,,,,,275
222,1,20301,204852009,800203,41,397,27,-59,3,43.06164949,12.54799558,3.22,9.75,272.4,243.02,"2025-04-15T05:27:55.619Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-9,-59,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,27,-59,3,43.06186944,12.54739758,3.22,12.27,299.9,243.35,"2025-04-15T05:28:00.582Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-9,-59,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,27,-59,3,43.06212645,12.54681146,3.22,14.4,299.8,242.73,"2025-04-15T05:28:04.572Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-9,-59,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06234125,12.54632015,3.22,15.96,301.6,242.12,"2025-04-15T05:28:07.633Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-80,-11,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06258861,12.54579426,3.22,17.36,301.7,241.86,"2025-04-15T05:28:10.802Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-80,-11,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06284445,12.54522469,3.22,18.44,301.4,242.29,"2025-04-15T05:28:13.575Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-80,-11,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06311455,12.54462071,3.22,19.28,301.3,242.35,"2025-04-15T05:28:16.583Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-80,-11,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06338916,12.54400344,3.22,19.68,301.2,243.64,"2025-04-15T05:28:19.596Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-80,-11,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06366616,12.54336905,3.22,19.99,301.4,243.74,"2025-04-15T05:28:22.597Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-80,-11,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06394641,12.54273123,3.22,20.24,301.6,243.56,"2025-04-15T05:28:25.584Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-80,-11,-51,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06394641,12.54273123,3.22,20.24,301.6,243.56,"2025-04-15T05:28:25.675Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-98,-14,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06423238,12.54209176,3.22,20.33,301.7,244.12,"2025-04-15T05:28:28.581Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-98,-14,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06452261,12.54144572,3.22,20.62,301.8,244.67,"2025-04-15T05:28:31.581Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-98,-14,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06481680,12.54080077,3.22,20.68,301.6,245.02,"2025-04-15T05:28:34.580Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-98,-14,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06512123,12.54014143,3.22,21.09,301.4,244.85,"2025-04-15T05:28:37.583Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-98,-14,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06541502,12.53948134,3.22,21.22,301.6,244.59,"2025-04-15T05:28:40.593Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-98,-14,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,25,-63,,43.06572005,12.53881815,3.22,21.25,301.9,245.18,"2025-04-15T05:28:43.581Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-98,-14,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,24,-65,7,43.06601642,12.53816807,3.22,20.68,300.9,244.97,"2025-04-15T05:28:46.583Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-95,-8,-65,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,24,-65,7,43.06628955,12.53753773,3.22,19.87,298.9,245.31,"2025-04-15T05:28:49.581Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-95,-8,-65,,,,,,,,,,,,,,,,1350
