mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20101,204814909,800058,61,460,25,-63,6,43.11565540,12.38527781,38.59,0,0,453.91,"2025-03-20T09:18:10.307Z",LTE,false,"2025-03-20T09:18:10.307Z","Xiaomi Redmi Note 7",-95,-13,-63,4,,,,,,,,,,,,,,,6300
222,1,20101,204808235,800032,43,280,21,-71,4,43.11575222,12.38514790,19.3,0,0,443.29,"2025-03-20T09:18:14.783Z",LTE,false,"2025-03-20T09:18:14.783Z","Xiaomi Redmi Note 7",-107,-15,-71,,,,,,,,,,,,,,,,1350
222,1,20101,204808235,800032,43,280,24,-65,4,43.11593425,12.38461042,4.29,3.99,264.1,458,"2025-03-20T09:18:41.233Z",LTE,false,"2025-03-20T09:18:14.783Z","Xiaomi Redmi Note 7",-100,-14,-65,,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,25,-63,5,43.11589626,12.38442999,4.29,3.44,224,459.42,"2025-03-20T09:18:44.580Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-101,-15,-63,18,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,25,-63,,43.11565062,12.38491926,3.22,6.69,83.7,459.3,"2025-03-20T09:19:02.252Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-102,-18,-63,,,,,,,,,,,,,,,,1350
222,1,20101,204814121,800055,41,447,27,-59,3,43.11566971,12.38509373,3.22,7.07,81.2,459.2,"2025-03-20T09:19:04.626Z",LTE,false,"2025-03-20T09:19:04.626Z","Xiaomi Redmi Note 7",-97,-16,-59,-18,,,,,,,,,,,,,,,1350
222,1,20101,204814121,800055,41,447,24,-65,,43.11530902,12.38538242,9.65,4.59,175,460.2,"2025-03-20T09:19:25.257Z",LTE,false,"2025-03-20T09:19:04.626Z","Xiaomi Redmi Note 7",-102,-16,-65,,,,,,,,,,,,,,,,1350
222,1,20101,204994091,800758,43,502,22,-69,3,43.11512920,12.38516216,9.65,4.88,266.5,458.74,"2025-03-20T09:19:34.631Z",LTE,false,"2025-03-20T09:19:34.631Z","Xiaomi Redmi Note 7",-104,-14,-69,,,,,,,,,,,,,,,,1350
222,1,20101,204994091,800758,43,502,22,-69,3,43.11509089,12.38453814,9.65,7.18,260.3,457.73,"2025-03-20T09:19:41.235Z",LTE,false,"2025-03-20T09:19:34.631Z","Xiaomi Redmi Note 7",-104,-14,-69,,,,,,,,,,,,,,,,1350
222,1,20101,204994091,800758,43,502,22,-69,,43.11504485,12.38391650,9.65,6.38,261.8,453.23,"2025-03-20T09:20:19.252Z",LTE,false,"2025-03-20T09:19:34.631Z","Xiaomi Redmi Note 7",-102,-13,-69,6,,,,,,,,,,,,,,,1350
