mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,204852009,800203,41,397,19,-75,,43.06272318,12.55097249,5.36,0,0,255.51,"2025-03-24T06:42:30.062Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-110,-14,-75,30,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,20,-73,,43.06228293,12.55088506,3.22,7.31,199.8,250.82,"2025-03-24T06:42:55.117Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-101,-8,-73,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,4,43.06206816,12.55037723,3.22,7.47,293,250.68,"2025-03-24T06:43:07.150Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-9,-61,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,4,43.06223093,12.54982233,3.22,10.53,287.9,248.08,"2025-03-24T06:43:12.131Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-9,-61,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,4,43.06237005,12.54917074,3.22,10.89,280.9,248.37,"2025-03-24T06:43:17.148Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-90,-9,-61,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06237366,12.54855454,3.22,7.23,222,249.39,"2025-03-24T06:43:23.182Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-85,-13,-51,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06192130,12.54845640,3.22,8.62,203.1,249.31,"2025-03-24T06:43:29.159Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-85,-13,-51,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06168492,12.54798441,3.22,8.96,282.1,247.64,"2025-03-24T06:43:35.166Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-85,-13,-51,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06186844,12.54747285,3.22,8.32,304.5,246.62,"2025-03-24T06:43:40.126Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-85,-13,-51,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,3,43.06209224,12.54692224,3.22,11.57,297.8,246.8,"2025-03-24T06:43:45.130Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-81,-12,-51,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,3,43.06231955,12.54636309,3.22,13.6,300,246.98,"2025-03-24T06:43:49.135Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-81,-12,-51,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,3,43.06259214,12.54574381,3.22,15.43,300.9,248.43,"2025-03-24T06:43:53.132Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-81,-12,-51,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,3,43.06280719,12.54526425,3.22,15.1,301,249.09,"2025-03-24T06:43:56.133Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-81,-12,-51,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,3,43.06301062,12.54477355,3.22,15.47,301.2,247.87,"2025-03-24T06:43:59.126Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-81,-12,-51,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,5,43.06323563,12.54427613,3.22,15.95,301.2,246.51,"2025-03-24T06:44:02.132Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-92,-10,-61,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,5,43.06346540,12.54376264,4.29,17.09,301.2,246.14,"2025-03-24T06:44:05.126Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-92,-10,-61,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,5,43.06371085,12.54315923,3.22,18.84,298.8,246.8,"2025-03-24T06:44:08.132Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-92,-10,-61,18,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,5,43.06397455,12.54252825,3.22,20.16,300.8,247,"2025-03-24T06:44:11.124Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-92,-10,-61,18,,,,,,,,,,,,,,,1350
