lat,lon,mcc,mnc,sid,lac,tac,nid,cellid,bid,psc,pci,signal,ta,measured_at,rating,speed,direction,act,devn
43.06252739,12.55092639,222,1,,,20301,,204852029,,,36,15,,"2025-03-21 10:59:24.028Z",17,5,200,LTE,"Xiaomi Redmi Note 7"
43.06234621,12.55068877,222,1,,,20301,,204852009,,,397,22,,"2025-03-21 10:59:35.321Z",8,5,281,LTE,"Xiaomi Redmi Note 7"
43.06234825,12.55009591,222,1,,,20301,,204852009,,,397,22,,"2025-03-21 10:59:40.656Z",5,9,294,LTE,"Xiaomi Redmi Note 7"
43.06247849,12.54945045,222,1,,,20301,,204852009,,,397,22,,"2025-03-21 10:59:46.664Z",4,10,294,LTE,"Xiaomi Redmi Note 7"
43.06261037,12.54886639,222,1,,,20301,,204852009,,,397,22,,"2025-03-21 10:59:51.657Z",4,9,293,LTE,"Xiaomi Redmi Note 7"
43.06270692,12.54827753,222,1,,,20301,,204852009,,,397,28,4,"2025-03-21 10:59:56.693Z",4,10,288,LTE,"Xiaomi Redmi Note 7"
43.06287528,12.54769857,222,1,,,20301,,204852009,,,397,28,4,"2025-03-21 11:00:01.665Z",4,10,297,LTE,"Xiaomi Redmi Note 7"
43.06288796,12.54742208,222,1,,,20301,,204852029,,,36,30,,"2025-03-21 11:00:05.324Z",3,6,274,LTE,"Xiaomi Redmi Note 7"
43.06243485,12.54732868,222,1,,,20301,,204852029,,,36,30,,"2025-03-21 11:00:12.651Z",3,8,196,LTE,"Xiaomi Redmi Note 7"
43.06207716,12.54701237,222,1,,,20301,,204852029,,,36,30,,"2025-03-21 11:00:17.653Z",3,10,207,LTE,"Xiaomi Redmi Note 7"
43.06169980,12.54666294,222,1,,,20301,,204852029,,,36,30,,"2025-03-21 11:00:22.663Z",4,11,213,LTE,"Xiaomi Redmi Note 7"
43.06154614,12.54654055,222,1,,,20301,,204852011,,,398,28,4,"2025-03-21 11:00:25.341Z",4,10,209,LTE,"Xiaomi Redmi Note 7"
43.06115570,12.54618596,222,1,,,20301,,204852011,,,398,28,4,"2025-03-21 11:00:30.679Z",10,8,213,LTE,"Xiaomi Redmi Note 7"
43.06087459,12.54595884,222,1,,,20301,,204852029,,,36,31,3,"2025-03-21 11:00:35.346Z",10,9,210,LTE,"Xiaomi Redmi Note 7"
43.06048879,12.54576669,222,1,,,20301,,204852029,,,36,31,3,"2025-03-21 11:00:39.672Z",11,9,197,LTE,"Xiaomi Redmi Note 7"
43.06005367,12.54569315,222,1,,,20301,,204852029,,,36,31,3,"2025-03-21 11:00:44.690Z",10,9,180,LTE,"Xiaomi Redmi Note 7"
43.05964855,12.54559262,222,1,,,20301,,204852029,,,36,31,,"2025-03-21 11:00:49.653Z",10,9,205,LTE,"Xiaomi Redmi Note 7"
43.05923676,12.54553076,222,1,,,20301,,204852029,,,36,31,,"2025-03-21 11:00:54.667Z",10,9,172,LTE,"Xiaomi Redmi Note 7"
43.05885119,12.54526111,222,1,,,20301,,204852029,,,36,31,,"2025-03-21 11:00:59.660Z",10,10,216,LTE,"Xiaomi Redmi Note 7"
43.05854038,12.54492250,222,1,,,20301,,204852011,,,398,31,1,"2025-03-21 11:01:05.319Z",11,9,216,LTE,"Xiaomi Redmi Note 7"
43.05812195,12.54464559,222,1,,,20301,,204852011,,,398,31,1,"2025-03-21 11:01:10.648Z",10,8,208,LTE,"Xiaomi Redmi Note 7"
43.05770475,12.54440834,222,1,,,20301,,204852011,,,398,29,1,"2025-03-21 11:01:16.649Z",10,8,198,LTE,"Xiaomi Redmi Note 7"
43.05736167,12.54423350,222,1,,,20301,,204852010,,,396,23,,"2025-03-21 11:01:25.387Z",10,4,201,LTE,"Xiaomi Redmi Note 7"
43.05697079,12.54402580,222,1,,,20301,,204852010,,,396,23,,"2025-03-21 11:01:31.680Z",10,9,197,LTE,"Xiaomi Redmi Note 7"
43.05650402,12.54382850,222,1,,,20301,,204852010,,,396,23,,"2025-03-21 11:01:36.660Z",10,11,199,LTE,"Xiaomi Redmi Note 7"
43.05602486,12.54367558,222,1,,,20301,,204852010,,,396,23,,"2025-03-21 11:01:41.656Z",10,11,190,LTE,"Xiaomi Redmi Note 7"
43.05554022,12.54361212,222,1,,,20301,,204852010,,,396,24,2,"2025-03-21 11:01:45.658Z",12,13,186,LTE,"Xiaomi Redmi Note 7"
43.05512066,12.54359418,222,1,,,20301,,204852010,,,396,24,2,"2025-03-21 11:01:50.675Z",11,10,183,LTE,"Xiaomi Redmi Note 7"
