mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,204852029,800203,61,36,15,-83,,43.06252739,12.55092639,17.15,5.04,200.3,311.26,"2025-03-21T10:59:24.028Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-112,-10,-83,3,,,,,,,,,,,,,,,6300
222,1,20301,204852009,800203,41,397,22,-69,,43.06234621,12.55068877,7.5,5.34,280.6,296.04,"2025-03-21T10:59:35.321Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-99,-9,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,22,-69,,43.06234825,12.55009591,5.36,9.17,293.5,269.92,"2025-03-21T10:59:40.656Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-99,-9,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,22,-69,,43.06247849,12.54945045,4.29,9.56,293.9,268.34,"2025-03-21T10:59:46.664Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-99,-9,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,22,-69,,43.06261037,12.54886639,4.29,9.28,292.6,264.53,"2025-03-21T10:59:51.657Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-99,-9,-69,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,28,-57,4,43.06270692,12.54827753,4.29,9.83,287.8,263.17,"2025-03-21T10:59:56.693Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-91,-10,-57,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,28,-57,4,43.06287528,12.54769857,4.29,9.6,297.1,258.54,"2025-03-21T11:00:01.665Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-91,-10,-57,,,,,,,,,,,,,,,,1350
222,1,20301,204852029,800203,61,36,30,-53,,43.06288796,12.54742208,3.22,6.03,273.8,257.09,"2025-03-21T11:00:05.324Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-85,-13,-53,3,,,,,,,,,,,,,,,6300
222,1,20301,204852029,800203,61,36,30,-53,,43.06243485,12.54732868,3.22,7.58,195.9,253.95,"2025-03-21T11:00:12.651Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-85,-13,-53,3,,,,,,,,,,,,,,,6300
222,1,20301,204852029,800203,61,36,30,-53,,43.06207716,12.54701237,3.22,9.86,206.7,251.56,"2025-03-21T11:00:17.653Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-85,-13,-53,3,,,,,,,,,,,,,,,6300
