mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,204852009,800203,41,397,22,-69,,43.06267757,12.55097484,6.43,0,0,245.7,"2025-04-17T11:46:01.180Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-103,-13,-69,6,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,5,43.06227731,12.55077229,3.22,7.34,201.4,243.85,"2025-04-17T11:46:21.412Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-95,-13,-61,6,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,25,-63,5,43.06205165,12.55030078,3.22,5.4,292.9,244.26,"2025-04-17T11:46:35.075Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-96,-13,-63,6,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,25,-63,5,43.06220356,12.54977548,4.29,9.16,288.7,242.62,"2025-04-17T11:46:41.067Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-96,-13,-63,6,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,30,-53,4,43.06233447,12.54914872,4.29,11.07,282.8,242.24,"2025-04-17T11:46:46.081Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-88,-14,-53,6,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,30,-53,4,43.06240291,12.54859763,4.29,7.76,259.6,242.43,"2025-04-17T11:46:51.071Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-88,-14,-53,6,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,4,43.06195924,12.54844371,3.22,9.99,191.6,243.34,"2025-04-17T11:46:57.067Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-13,-55,6,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,4,43.06160919,12.54804125,9.65,8.98,289.8,243.77,"2025-04-17T11:47:02.063Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-13,-55,6,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,3,43.06181185,12.54752168,9.65,12.89,311.4,243.36,"2025-04-17T11:47:06.124Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-88,-13,-51,6,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,3,43.06208389,12.54690261,4.29,15.29,305.2,243.98,"2025-04-17T11:47:10.067Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-88,-13,-51,6,,,,,,,,,,,,,,,1350
