mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20101,204814121,800055,41,447,24,-65,4,43.11584052,12.38450949,6.43,0,0,457.27,"2025-04-02T11:09:43.436Z",LTE,false,"2025-03-20T09:19:04.626Z","Xiaomi Redmi Note 7",-103,-16,-65,,,,,,,,,,,,,,,,1350
222,1,20101,204808235,800032,43,280,25,-63,,43.11580364,12.38432409,3.22,4.28,153.3,471.81,"2025-04-02T11:10:13.964Z",LTE,false,"2025-03-20T09:18:14.783Z","Xiaomi Redmi Note 7",-106,-20,-63,,,,,,,,,,,,,,,,1350
222,1,20101,204814121,800055,41,447,26,-61,,43.11565526,12.38475458,3.22,6.3,77.6,465.47,"2025-04-02T11:10:24.005Z",LTE,false,"2025-03-20T09:19:04.626Z","Xiaomi Redmi Note 7",-96,-14,-61,,,,,,,,,,,,,,,,1350
222,1,20101,204814121,800055,41,447,26,-61,,43.11574913,12.38533137,3.22,4.49,77.9,466.32,"2025-04-02T11:10:30.383Z",LTE,false,"2025-03-20T09:19:04.626Z","Xiaomi Redmi Note 7",-96,-14,-61,,,,,,,,,,,,,,,,1350
222,1,20101,204814121,800055,41,447,26,-61,,43.11533123,12.38535602,3.22,4.6,175.4,463.75,"2025-04-02T11:10:55.372Z",LTE,false,"2025-03-20T09:19:04.626Z","Xiaomi Redmi Note 7",-97,-15,-61,,,,,,,,,,,,,,,,1350
222,1,20101,204814909,800058,61,460,23,-67,5,43.11518281,12.38491761,4.29,0,0,463.54,"2025-04-02T11:11:25.039Z",LTE,false,"2025-03-20T09:18:10.307Z","Xiaomi Redmi Note 7",-98,-13,-67,20,,,,,,,,,,,,,,,6300
222,1,20101,204814889,800058,41,267,22,-69,4,43.11521737,12.38442356,9.65,5.42,265.9,458.4,"2025-04-02T11:11:47.320Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-105,-16,-69,6,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,22,-69,4,43.11511137,12.38383493,9.65,6.72,259.2,455.41,"2025-04-02T11:11:54.386Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-105,-16,-69,6,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,23,-67,4,43.11507898,12.38323499,3.22,8.6,264.4,450.51,"2025-04-02T11:12:00.377Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-105,-15,-67,6,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,23,-67,4,43.11498378,12.38265547,3.22,10.36,258.3,446.2,"2025-04-02T11:12:05.406Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-105,-15,-67,6,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,23,-67,4,43.11491447,12.38203434,3.22,13.49,259.8,441.24,"2025-04-02T11:12:09.405Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-105,-15,-67,6,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,25,-63,4,43.11480162,12.38134007,3.22,13.94,257.8,438.4,"2025-04-02T11:12:13.607Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-97,-13,-63,6,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,25,-63,4,43.11470291,12.38068612,3.22,12.9,258.2,438.09,"2025-04-02T11:12:17.573Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-97,-13,-63,6,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,25,-63,4,43.11456171,12.38004162,3.22,10.56,244.3,436.89,"2025-04-02T11:12:22.397Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-97,-13,-63,6,,,,,,,,,,,,,,,1350
222,1,20101,204814889,800058,41,267,25,-63,4,43.11434354,12.37948346,3.22,9.27,240.1,440.56,"2025-04-02T11:12:27.382Z",LTE,false,"2025-03-20T09:18:44.580Z","Xiaomi Redmi Note 7",-97,-13,-63,6,,,,,,,,,,,,,,,1350
222,1,20101,204808235,800032,43,280,29,-55,1,43.11423702,12.37922543,3.22,8.04,240.9,441.45,"2025-04-02T11:12:30.580Z",LTE,false,"2025-03-20T09:18:14.783Z","Xiaomi Redmi Note 7",-86,-8,-55,,,,,,,,,,,,,,,,1350
222,1,20101,204808235,800032,43,280,29,-55,1,43.11404581,12.37869055,3.22,5.29,246.7,436.87,"2025-04-02T11:12:37.391Z",LTE,false,"2025-03-20T09:18:14.783Z","Xiaomi Redmi Note 7",-86,-8,-55,,,,,,,,,,,,,,,,1350
