mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,25306,36649,,,,4,-105,0,43.06278229,12.55094636,6.43,2.17,129,250.04,"2025-03-29T10:47:19.251Z",GSM,false,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-105,,,,,,,,,,,,,,,,18
222,1,25306,340,,,,8,-97,,43.06278229,12.55094636,6.43,2.17,129,250.04,"2025-03-29T10:47:19.251Z",GSM,true,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-97,,,,,,,,,,,,,,,,1016
222,1,25306,36649,,,,4,-105,0,43.06236375,12.55082833,6.43,6.26,199.9,251.59,"2025-03-29T10:47:28.068Z",GSM,false,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-105,,,,,,,,,,,,,,,,18
222,1,25306,340,,,,9,-95,,43.06236375,12.55082833,6.43,6.26,199.9,251.59,"2025-03-29T10:47:28.068Z",GSM,true,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-95,,,,,,,,,,,,,,,,1016
222,1,25306,20696,,,,8,-97,,43.06236375,12.55082833,6.43,6.26,199.9,251.59,"2025-03-29T10:47:28.068Z",GSM,true,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-97,,,,,,,,,,,,,,,,1021
222,1,25306,35362,,,,9,-95,,43.06236375,12.55082833,6.43,6.26,199.9,251.59,"2025-03-29T10:47:28.068Z",GSM,true,"2025-03-20T11:41:07.214Z","Xiaomi Redmi Note 7",,,-95,,,,,,,,,,,,,,,,2
222,1,25306,35361,,,,6,-101,,43.06236375,12.55082833,6.43,6.26,199.9,251.59,"2025-03-29T10:47:28.068Z",GSM,true,"2025-03-29T10:47:28.068Z","Xiaomi Redmi Note 7",,,-101,,,,,,,,,,,,,,,,5
222,1,25306,36649,,,,4,-105,1,43.06216160,12.55028003,4.29,5.84,287.3,251.19,"2025-03-29T10:47:40.067Z",GSM,false,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-105,,,,,,,,,,,,,,,,18
222,1,25306,340,,,,10,-93,,43.06216160,12.55028003,4.29,5.84,287.3,251.19,"2025-03-29T10:47:40.067Z",GSM,true,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-93,,,,,,,,,,,,,,,,1016
222,1,25306,20696,,,,8,-97,,43.06216160,12.55028003,4.29,5.84,287.3,251.19,"2025-03-29T10:47:40.067Z",GSM,true,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-97,,,,,,,,,,,,,,,,1021
222,1,25306,35362,,,,11,-91,,43.06216160,12.55028003,4.29,5.84,287.3,251.19,"2025-03-29T10:47:40.067Z",GSM,true,"2025-03-20T11:41:07.214Z","Xiaomi Redmi Note 7",,,-91,,,,,,,,,,,,,,,,2
222,1,20301,204852009,800203,41,397,27,-59,4,43.06222611,12.54996275,4.29,7.35,290,250.43,"2025-03-29T10:47:45.006Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-96,-14,-59,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,27,-59,4,43.06236270,12.54937236,3.22,8.8,285.3,250.22,"2025-03-29T10:47:50.071Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-96,-14,-59,,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,27,-59,4,43.06250103,12.54872560,3.22,9.69,288.3,249.25,"2025-03-29T10:47:56.065Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-96,-14,-59,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,27,-59,4,43.06265825,12.54814639,3.22,9.85,289,249.53,"2025-03-29T10:48:01.079Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-96,-14,-59,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,28,-57,4,43.06283185,12.54760414,3.22,8.7,289.9,248.64,"2025-03-29T10:48:06.057Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-92,-16,-57,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,28,-57,4,43.06291592,12.54696748,3.22,9.65,301,244.98,"2025-03-29T10:48:12.222Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-92,-16,-57,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06319767,12.54648620,3.22,9.69,308.4,243.66,"2025-03-29T10:48:17.073Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-81,-14,-51,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06345515,12.54598539,9.65,9.44,304.2,243.1,"2025-03-29T10:48:22.223Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-81,-14,-51,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,30,-53,,43.06384334,12.54561467,9.65,9.02,340.4,244.45,"2025-03-29T10:48:28.079Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-16,-53,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,30,-53,,43.06426643,12.54562414,9.65,9.47,15.4,244.59,"2025-03-29T10:48:33.064Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-16,-53,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,30,-53,,43.06470727,12.54582491,9.65,9.06,342.5,246.26,"2025-03-29T10:48:39.073Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-16,-53,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,30,-53,,43.06512821,12.54576252,9.65,9.75,3,247.67,"2025-03-29T10:48:44.051Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-16,-53,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06557306,12.54577549,9.65,9.93,3,246.05,"2025-03-29T10:48:49.083Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-16,-51,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06600078,12.54579178,9.65,9.73,3.3,245.23,"2025-03-29T10:48:54.058Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-16,-51,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06643893,12.54582007,9.65,9.45,2.6,245.53,"2025-03-29T10:48:59.069Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-16,-51,8,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,31,-51,,43.06686228,12.54585801,9.65,9.34,6,247.18,"2025-03-29T10:49:04.063Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-89,-16,-51,8,,,,,,,,,,,,,,,1350
