mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,25306,36649,,,,3,-107,0,43.06246692,12.55099230,23.58,0,0,250.04,"2025-04-11T10:05:46.330Z",GSM,false,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-107,,,,,,,,,,,,,,,,18
222,1,25306,340,,,,5,-103,,43.06246692,12.55099230,23.58,0,0,250.04,"2025-04-11T10:05:46.330Z",GSM,true,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-103,,,,,,,,,,,,,,,,1016
222,1,25306,35362,,,,6,-101,,43.06246692,12.55099230,23.58,0,0,250.04,"2025-04-11T10:05:46.330Z",GSM,true,"2025-03-20T11:41:07.214Z","Xiaomi Redmi Note 7",,,-101,,,,,,,,,,,,,,,,2
222,1,25306,20696,,,,6,-101,,43.06246692,12.55099230,23.58,0,0,250.04,"2025-04-11T10:05:46.330Z",GSM,true,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-101,,,,,,,,,,,,,,,,1021
222,1,20301,204852009,800203,41,397,21,-71,5,43.06243478,12.55096064,13.94,0,0,250.27,"2025-04-11T10:05:47.810Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-108,-14,-71,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,21,-71,5,43.06207633,12.55062494,5.36,5.95,244.4,250.91,"2025-04-11T10:05:55.226Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-108,-14,-71,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,4,43.06218082,12.54998442,4.29,8.61,292.1,252.71,"2025-04-11T10:06:02.247Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-94,-12,-61,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,26,-61,4,43.06232399,12.54943321,5.36,8.99,289.6,251.26,"2025-04-11T10:06:07.286Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-94,-12,-61,5,,,,,,,,,,,,,,,1350
222,1,20301,204852029,800203,61,36,30,-53,,43.06232399,12.54943321,5.36,8.99,289.6,251.26,"2025-04-11T10:06:07.896Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-84,-13,-53,,,,,,,,,,,,,,,,6300
222,1,20301,204852029,800203,61,36,30,-53,,43.06247699,12.54882220,7.5,10.1,286.7,252.38,"2025-04-11T10:06:12.259Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-84,-13,-53,,,,,,,,,,,,,,,,6300
222,1,20301,204852029,800203,61,36,30,-53,,43.06262539,12.54827018,5.36,8.99,291.5,252.62,"2025-04-11T10:06:17.234Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-84,-13,-53,,,,,,,,,,,,,,,,6300
222,1,20301,204852029,800203,61,36,30,-53,,43.06279600,12.54772856,4.29,5.88,311.7,248.55,"2025-04-11T10:06:24.244Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-84,-13,-53,,,,,,,,,,,,,,,,6300
222,1,20301,204852029,800203,61,36,26,-61,4,43.06249975,12.54729305,5.36,8.57,175,246.02,"2025-04-11T10:06:34.230Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-90,-13,-61,,,,,,,,,,,,,,,,6300
222,1,20301,204852029,800203,61,36,26,-61,4,43.06203728,12.54699680,5.36,12.09,213.8,246.12,"2025-04-11T10:06:39.246Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-90,-13,-61,,,,,,,,,,,,,,,,6300
222,1,20301,204852029,800203,61,36,26,-61,4,43.06168238,12.54662980,11.79,12.1,217.3,246.3,"2025-04-11T10:06:43.265Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-90,-13,-61,,,,,,,,,,,,,,,,6300
222,1,20301,204852009,800203,41,397,27,-59,,43.06135633,12.54636225,11.79,9.38,216.6,246.36,"2025-04-11T10:06:47.852Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-88,-9,-59,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,27,-59,,43.06096223,12.54608026,10.72,9.28,212.1,248.19,"2025-04-11T10:06:52.253Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-88,-9,-59,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,27,-59,,43.06056817,12.54576926,10.72,8.61,201.6,248.96,"2025-04-11T10:06:58.254Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-88,-9,-59,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,27,-59,,43.06007290,12.54569599,10.72,9.35,179.1,247.49,"2025-04-11T10:07:03.251Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-88,-9,-59,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.05964361,12.54559813,10.72,9.82,206,250.51,"2025-04-11T10:07:08.258Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-87,-13,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.05921419,12.54553206,9.65,9.65,172.6,250.89,"2025-04-11T10:07:13.268Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-87,-13,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.05883312,12.54530949,9.65,9.29,217.9,250.73,"2025-04-11T10:07:18.265Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-87,-13,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852009,800203,41,397,29,-55,,43.05848870,12.54496941,9.65,9.45,215.4,248.65,"2025-04-11T10:07:23.228Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-87,-13,-55,5,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,29,-55,1,43.05821882,12.54471691,9.65,9.77,211.3,248.86,"2025-04-11T10:07:27.873Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-84,-7,-55,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,29,-55,1,43.05783744,12.54443996,9.65,9.9,205.6,248.69,"2025-04-11T10:07:32.260Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-84,-7,-55,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,29,-55,1,43.05742021,12.54420351,9.65,9.6,202.2,248.38,"2025-04-11T10:07:37.292Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-84,-7,-55,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,29,-55,1,43.05699198,12.54402658,9.65,10.02,195.3,247.95,"2025-04-11T10:07:42.300Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-84,-7,-55,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,29,-55,1,43.05646018,12.54381036,9.65,10.3,199,246.83,"2025-04-11T10:07:48.388Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-84,-7,-55,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,29,-55,,43.05603096,12.54367124,9.65,9.77,192.9,247.52,"2025-04-11T10:07:53.258Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-91,-14,-55,,,,,,,,,,,,,,,,1350
222,1,20301,204852011,800203,43,398,29,-55,,43.05547105,12.54361574,9.65,10.1,185.4,249.79,"2025-04-11T10:07:59.231Z",LTE,false,"2025-03-20T11:22:51.819Z","Xiaomi Redmi Note 7",-91,-14,-55,,,,,,,,,,,,,,,,1350
222,1,20301,204852010,800203,42,396,25,-63,3,43.05537546,12.54359966,9.65,10.01,184.3,250.69,"2025-04-11T10:08:00.274Z",LTE,false,"2025-03-20T11:43:25.462Z","Xiaomi Redmi Note 7",-99,-13,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852010,800203,42,396,25,-63,3,43.05494039,12.54356518,9.65,10.16,183.9,249.92,"2025-04-11T10:08:05.256Z",LTE,false,"2025-03-20T11:43:25.462Z","Xiaomi Redmi Note 7",-99,-13,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852010,800203,42,396,25,-63,3,43.05449831,12.54347986,9.65,10.1,186.4,248.58,"2025-04-11T10:08:10.249Z",LTE,false,"2025-03-20T11:43:25.462Z","Xiaomi Redmi Note 7",-99,-13,-63,,,,,,,,,,,,,,,,1350
222,1,20301,204852010,800203,42,396,23,-67,,43.05395118,12.54344107,9.65,10.5,183.7,250.61,"2025-04-11T10:08:16.278Z",LTE,false,"2025-03-20T11:43:25.462Z","Xiaomi Redmi Note 7",-100,-13,-67,,,,,,,,,,,,,,,,1350
222,1,20301,204852010,800203,42,396,29,-55,,43.05346952,12.54339849,9.65,10.4,182.3,249.48,"2025-04-11T10:08:21.265Z",LTE,false,"2025-03-20T11:43:25.462Z","Xiaomi Redmi Note 7",-88,-12,-55,,,,,,,,,,,,,,,,1350
222,1,20301,204852010,800203,42,396,29,-55,,43.05302621,12.54348282,9.65,10.33,158.5,252.22,"2025-04-11T10:08:26.248Z",LTE,false,"2025-03-20T11:43:25.462Z","Xiaomi Redmi Note 7",-88,-12,-55,,,,,,,,,,,,,,,,1350
