mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
222,1,20301,204852009,800203,41,397,18,-77,,43.06280534,12.55096187,39.66,0,0,249.96,"2025-04-10T09:11:49.542Z",LTE,false,"2025-03-19T17:29:45.323Z","Xiaomi Redmi Note 7",-110,-11,-77,,,,,,,,,,,,,,,,1350
222,1,25306,36649,,,,4,-105,2,43.06282506,12.55095771,21.44,0,0,249.82,"2025-04-10T09:21:40.829Z",GSM,false,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-105,,,,,,,,,,,,,,,,18
222,1,25306,35362,,,,9,-95,,43.06282506,12.55095771,21.44,0,0,249.82,"2025-04-10T09:21:40.829Z",GSM,true,"2025-03-20T11:41:07.214Z","Xiaomi Redmi Note 7",,,-95,,,,,,,,,,,,,,,,2
222,1,25306,20696,,,,6,-101,0,43.06278256,12.55094971,12.86,0,0,249.74,"2025-04-10T09:23:45.506Z",GSM,false,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-101,,,,,,,,,,,,,,,,1021
222,1,25306,36649,,,,12,-89,,43.06278256,12.55094971,13.94,0,0,249.75,"2025-04-10T09:24:17.337Z",GSM,false,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-89,,,,,,,,,,,,,,,,18
222,1,25306,340,,,,6,-101,,43.06278256,12.55094971,13.94,0,0,249.75,"2025-04-10T09:24:17.337Z",GSM,true,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-101,,,,,,,,,,,,,,,,1016
222,1,25306,20687,,,,7,-99,,43.06278256,12.55094971,13.94,0,0,249.75,"2025-04-10T09:24:17.337Z",GSM,true,"2025-03-20T11:41:07.214Z","Xiaomi Redmi Note 7",,,-99,,,,,,,,,,,,,,,,24
222,1,25306,35362,,,,7,-99,,43.06278256,12.55094971,13.94,0,0,249.75,"2025-04-10T09:24:17.337Z",GSM,true,"2025-03-20T11:41:07.214Z","Xiaomi Redmi Note 7",,,-99,,,,,,,,,,,,,,,,2
222,1,25306,20696,,,,6,-101,,43.06278256,12.55094971,13.94,0,0,249.75,"2025-04-10T09:24:17.337Z",GSM,true,"2025-03-20T11:40:44.212Z","Xiaomi Redmi Note 7",,,-101,,,,,,,,,,,,,,,,1021
222,1,20301,204852029,800203,61,36,15,-83,6,43.06278256,12.55094971,23.58,0,0,244.15,"2025-04-10T09:24:47.334Z",LTE,false,"2025-03-19T17:44:17.329Z","Xiaomi Redmi Note 7",-114,-13,-83,-8,,,,,,,,,,,,,,,6300
